"GEOID","pop","pop_dens","race_white","race_minority","female","age_genz","age_millenial","age_genx","age_boomer","age_retiree","divsep","widowed","median_age","not_us_citizen","median_earnings","trav_cars","trav_trans","trav_motorcycle","trav_bike","trav_walk","trav_home","edu_lowedu","edu_hsged","edu_bs","edu_grad","unemp","below_pov","City","Borough","Class","CasualtiesPerPop","CasualtiesPerPopDens","TotalInjuries","TotalDeaths","Collisions","CasualtiesCount","PedeCasualtiesCount"
36005009300,6601,7416.853933,0.00984699287986669,0.990153007120133,0.415846083926678,0.262838963793365,0.329041054385699,0.281926980760491,0.111498257839721,0.0146947432207241,0.116346008180579,0.0215118921375549,31,0.305408271474019,22703,0.0795334040296925,0.167701863354037,0,0,0.057718527495834,0.0137857900318134,0.0851386153613089,0.261324041811847,0.0418118466898955,0.0157551886077867,0.02363278291168,0.358279048628996,"NYC","Bronx",1,0.100287835,0.089256173,657,5,2512,662,64
36005024000,3647,40522.22222,0.0636139292569235,0.936386070743076,0.459007403345215,0.288456265423636,0.281875514121195,0.275843158760625,0.130792432136002,0.0230326295585413,0.118453523443927,0.0164518782561009,31.7,0.251439539347409,21182,0.129421442281327,0.304359747737867,0,0.00658075130244036,0.0120647107211407,0.0150808884014258,0.0244036194132163,0.256100904853304,0.0828077872223746,0.018645462023581,0.0578557718672882,0.307101727447217,"NYC","Bronx",1,0.081436797,0.007329312,295,2,740,297,52
36005016900,1361,34025,0.0286554004408523,0.971344599559148,0.523144746509919,0.273328434974284,0.254224834680382,0.240264511388685,0.194709772226304,0.0374724467303453,0.122703894195445,0.0690668626010287,32.4,0.091844232182219,27019,0.0859662013225569,0.144746509919177,0,0,0.0235121234386481,0,0.0257163850110213,0.244673034533431,0.0830271858927259,0.00661278471711976,0.0933137398971345,0.35635562086701,"NYC","Bronx",1,0.078618663,0.003144747,106,1,277,107,32
36005029600,1670,5964.286,0.289221556886228,0.710778443113772,0.526946107784431,0.177844311377246,0.375449101796407,0.30059880239521,0.110778443113772,0.0353293413173653,0.0994011976047904,0.0335329341317365,32.7,0.251497005988024,34475,0.126946107784431,0.165868263473054,0,0.0029940119760479,0.168862275449102,0.0245508982035928,0.018562874251497,0.203592814371257,0.133532934131737,0.188622754491018,0.048502994011976,0.0994011976047904,"NYC","Bronx",1,0.077844311,0.021796406,129,1,528,130,15
36005028600,1190,17000,0.426890756302521,0.573109243697479,0.478151260504202,0.220168067226891,0.170588235294118,0.340336134453782,0.247899159663866,0.0210084033613445,0.0873949579831933,0.0453781512605042,42.7,0.109243697478992,41012,0.227731092436975,0.131932773109244,0,0,0.0873949579831933,0.0168067226890756,0.0218487394957983,0.23781512605042,0.131932773109244,0.0857142857142857,0.0470588235294118,0.147058823529412,"NYC","Bronx",1,0.076470588,0.005352941,91,0,303,91,20
36005048400,4054,15014.81481,0.0379871731623088,0.962012826837691,0.504933399111988,0.21682289097188,0.24148988653182,0.309077454366058,0.20424272323631,0.0283670448939319,0.110014800197336,0.0288603848051307,39,0.172175629008387,31865,0.235076467686236,0.209669462259497,0,0.00246669955599408,0.0310804144055254,0.0135668475579674,0.024173655648742,0.251850024666996,0.118894918598915,0.0456339417858905,0.0651208682782437,0.0663542180562408,"NYC","Bronx",1,0.074247657,0.020046867,298,3,1058,301,44
36005005100,5676,29873.68421,0.00158562367864693,0.998414376321353,0.616279069767442,0.329281183932347,0.278541226215645,0.247709654686399,0.108703312191684,0.0357646229739253,0.0940803382663848,0.0375264270613108,26.4,0.125088090204369,19797,0.0188513037350247,0.258104298801973,0,0,0.0133897110641297,0.000704721634954193,0.0415785764622974,0.22568710359408,0.0380549682875264,0.0107470049330514,0.0517970401691332,0.461768851303735,"NYC","Bronx",1,0.073819591,0.014025722,418,1,1630,419,79
36005011502,4656,35815.38462,0.00558419243986254,0.994415807560137,0.524699312714777,0.343857388316151,0.27233676975945,0.261168384879725,0.0923539518900344,0.0302835051546392,0.0781786941580756,0.0444587628865979,28.5,0.263316151202749,19000,0.0609965635738832,0.205111683848797,0,0,0.0225515463917526,0.0107388316151203,0.0414518900343643,0.172250859106529,0.0575601374570447,0.00923539518900344,0.0543384879725086,0.449742268041237,"NYC","Bronx",1,0.070661512,0.009185997,325,4,1204,329,57
36005039700,3994,19970,0.598397596394592,0.401602403605408,0.570105157736605,0.0908863294942414,0.753129694541813,0.0841261892839259,0.0435653480220331,0.028292438657987,0.0513269904857286,0.0175262894341512,20,0.099899849774662,3059,0.0460691036554832,0.134451677516274,0.00275413119679519,0,0.0788683024536805,0.0305458187280921,0.00976464697045568,0.099899849774662,0.0152729093640461,0.0105157736604907,0.0383074611917877,0.170005007511267,"NYC","Bronx",1,0.070355533,0.014071107,279,2,944,281,70
36005014300,1085,21700,0.0525345622119816,0.947465437788018,0.495852534562212,0.261751152073733,0.260829493087558,0.227649769585253,0.216589861751152,0.0331797235023042,0.133640552995392,0.0147465437788018,33.9,0.290322580645161,17417,0.0341013824884793,0.231336405529954,0,0,0.0774193548387097,0.00921658986175115,0.0682027649769585,0.256221198156682,0.0470046082949309,0.0110599078341014,0.0423963133640553,0.415668202764977,"NYC","Bronx",1,0.069124424,0.003456221,75,0,187,75,16
36005007100,2544,25440,0.0165094339622642,0.983490566037736,0.577044025157233,0.248034591194969,0.290487421383648,0.25314465408805,0.16627358490566,0.042059748427673,0.0947327044025157,0.0471698113207547,31.4,0.0715408805031447,31655,0.0990566037735849,0.306603773584906,0,0,0.0188679245283019,0.00157232704402516,0.0227987421383648,0.251179245283019,0.113993710691824,0.0369496855345912,0.0703616352201258,0.250393081761006,"NYC","Bronx",1,0.067216981,0.006721698,171,0,474,171,44
36005009000,3636,9827.027027,0.0272277227722772,0.972772277227723,0.53025302530253,0.253025302530253,0.289053905390539,0.224972497249725,0.172167216721672,0.0607810781078108,0.0962596259625963,0.0272277227722772,29.2,0.0745324532453245,31010,0.117986798679868,0.146039603960396,0,0,0.00852585258525853,0,0.0231023102310231,0.273927392739274,0.0552805280528053,0.0176017601760176,0.0497799779977998,0.387788778877888,"NYC","Bronx",1,0.066006601,0.024422442,240,0,1074,240,18
36005021700,5213,86883.33333,0.0143871091502014,0.985612890849799,0.540571647803568,0.249376558603491,0.270093995779781,0.322463073086515,0.13926721657395,0.0187991559562632,0.130826779205832,0.0303088432764243,34.3,0.238058699405333,16466,0.0799923268751199,0.282370995587953,0,0,0.0180318434682524,0.02071743717629,0.0393247650105505,0.283138308075964,0.03356992135047,0.0212929215422981,0.0611931709188567,0.482064070592749,"NYC","Bronx",1,0.064646077,0.003878765,336,1,939,337,52
36005021301,1147,38233.33333,0.042720139494333,0.957279860505667,0.618134263295554,0.316477768090671,0.220575414123801,0.276373147340889,0.179598953792502,0.00697471665213601,0.153443766346992,0.024411508282476,33.2,0.160418482999128,21373,0.0932868352223191,0.27027027027027,0,0,0.037489102005231,0.021795989537925,0.0671316477768091,0.239755884917175,0.0680034873583261,0.028770706190061,0.040104620749782,0.456843940714908,"NYC","Bronx",1,0.063644289,0.001909329,73,0,225,73,9
36005022000,2174,24155.56,0.00965961361545538,0.990340386384545,0.470101195952162,0.323827046918123,0.296228150873965,0.27966881324747,0.0860165593376265,0.0142594296228151,0.0703771849126035,0.0193192272309108,28.4,0.396504139834407,14856,0.0372585096596136,0.312327506899724,0,0,0.0294388224471021,0,0.0294388224471021,0.220791168353266,0.0289788408463661,0.0110395584176633,0.102115915363385,0.446182152713891,"NYC","Bronx",1,0.062097516,0.005588775,135,0,373,135,21
36005039500,4185,26156.25,0.0129032258064516,0.987096774193548,0.557706093189964,0.335005973715651,0.248267622461171,0.27479091995221,0.103942652329749,0.0379928315412186,0.120191158900836,0.0303464755077658,28.8,0.198327359617682,25481,0.0821983273596177,0.211230585424134,0,0.001194743130227,0.0138590203106332,0.0172043010752688,0.0360812425328554,0.216009557945042,0.0642771804062127,0.027479091995221,0.0594982078853047,0.375388291517324,"NYC","Bronx",1,0.061170848,0.009787336,256,0,829,256,53
36005009600,2597,9618.518519,0.0673854447439353,0.932614555256065,0.518675394686176,0.232190989603389,0.246823257604929,0.22911051212938,0.177897574123989,0.113977666538313,0.0889487870619946,0.03273007316134,36.7,0.13823642664613,31130,0.106661532537543,0.182133230650751,0,0,0.0296495956873315,0.0107816711590297,0.0562187139006546,0.268771659607239,0.0951097420100116,0.0373507893723527,0.0797073546399692,0.145937620331151,"NYC","Bronx",1,0.060069311,0.016218714,155,1,541,156,21
36005006500,5609,56090,0.0246033160991264,0.975396683900874,0.488500623997147,0.311463719022999,0.254412551256909,0.278659297557497,0.130504546264931,0.0249598858976645,0.118381173114637,0.0369049741486896,30,0.216437867712605,23165,0.0251381707969335,0.254412551256909,0,0,0.0538420395792476,0.0174719201283651,0.0201461936174006,0.298627206275628,0.0483152077019076,0.0115885184524871,0.0456409342128722,0.449456231057229,"NYC","Bronx",1,0.059368871,0.005936887,333,0,1102,333,128
36005002800,5350,33437.5,0.00710280373831776,0.992897196261682,0.540373831775701,0.173457943925234,0.231028037383178,0.299626168224299,0.222616822429907,0.0732710280373832,0.140373831775701,0.0263551401869159,42.7,0.0893457943925234,32329,0.226542056074766,0.214018691588785,0,0,0.00747663551401869,0,0.0263551401869159,0.32392523364486,0.116448598130841,0.0285981308411215,0.0616822429906542,0.0583177570093458,"NYC","Bronx",1,0.059065421,0.009450467,314,2,908,316,10
36005026900,3751,25006.66667,0.0519861370301253,0.948013862969875,0.535323913623034,0.260463876299653,0.270327912556652,0.291655558517729,0.142095441215676,0.0354572114102906,0.154625433217809,0.0525193281791522,34.2,0.147427352705945,25632,0.12236736870168,0.305518528392429,0,0.00319914689416156,0.0442548653692349,0.00559850706478272,0.0831778192482005,0.25326579578779,0.0978405758464409,0.0285257264729405,0.0679818715009331,0.323113836310317,"NYC","Bronx",1,0.058917622,0.008837643,218,3,622,221,42
36005035600,2317,15446.66667,0.0263271471730686,0.973672852826931,0.574449719464825,0.195943029779888,0.216659473457057,0.253776435045317,0.223996547259387,0.109624514458351,0.0979715148899439,0.107034958998705,41.5,0.123435476909797,28654,0.214501510574018,0.215796288303841,0,0,0.0151057401812689,0.00906344410876133,0.044885627967199,0.308588692274493,0.139835994820889,0.0453172205438066,0.0362537764350453,0.0820025895554597,"NYC","Bronx",1,0.058264998,0.00873975,135,0,358,135,19
36005023800,2523,19407.69231,0.139120095124851,0.860879904875149,0.469282600079271,0.292508917954816,0.214427269124059,0.315101070154578,0.147839873166865,0.0301228695996829,0.11850971066191,0.0253666270313119,34.5,0.187871581450654,22201,0.168053904082442,0.186286167261197,0,0.001585414189457,0.0416171224732461,0.0122869599682917,0.0317082837891399,0.253666270313119,0.101070154577883,0.0221957986523979,0.0713436385255648,0.261593341260404,"NYC","Bronx",1,0.058263971,0.007574316,147,0,483,147,25
36005004600,1976,39520,0.0258097165991903,0.97419028340081,0.518218623481781,0.321356275303644,0.196862348178138,0.28087044534413,0.147267206477733,0.0536437246963563,0.0961538461538462,0.0298582995951417,33.6,0.156376518218623,24912,0.112854251012146,0.177125506072875,0,0,0.055668016194332,0,0.0511133603238866,0.201417004048583,0.0774291497975708,0.0339068825910931,0.0445344129554656,0.263663967611336,"NYC","Bronx",1,0.055161943,0.002758097,108,1,374,109,17
36005040900,3138,9806.25,0.136073932441045,0.863926067558955,0.512746972594009,0.160611854684512,0.197896749521989,0.332377310388783,0.224346717654557,0.0847673677501593,0.134799235181644,0.07138304652645,45.6,0.103569152326322,36474,0.0854047163798598,0.311344805608668,0,0,0.0261312938177183,0.00637348629700446,0.0423836838750797,0.349267049075844,0.17112810707457,0.0427023581899299,0.0905035054174634,0.159018483110261,"NYC","Bronx",1,0.054811982,0.017539834,172,0,653,172,41
36005020000,4751,33935.71,0.0256788044622185,0.974321195537782,0.509366449168596,0.281203957061671,0.254893706588087,0.29404335929278,0.145232582614186,0.0246263944432751,0.0791412334245422,0.0252578404546411,33.6,0.219111765944012,25942,0.0862976215533572,0.310460955588297,0,0.00231530204167544,0.030519890549358,0.0138918122500526,0.0589349610608293,0.263523468743422,0.0780888234055988,0.0286255525152599,0.0787202694169648,0.240580930330457,"NYC","Bronx",1,0.053883393,0.007543676,255,1,933,256,80
36005008900,3323,83075,0.0156485103821848,0.984351489617815,0.548901594944327,0.314775804995486,0.260908817333735,0.223593138730063,0.153174842010232,0.0475473969304845,0.107433042431538,0.0373156786036714,27.6,0.193499849533554,29333,0.0565753836894373,0.247667770087271,0,0,0.00962985254288294,0.0159494432741499,0.0511585916340656,0.238037917544388,0.0475473969304845,0.00812518808305748,0.022870899789347,0.282575985555221,"NYC","Bronx",1,0.053866988,0.00215468,178,1,581,179,33
36005022702,1446,72300,0.00760719225449516,0.992392807745505,0.417704011065007,0.215076071922545,0.258644536652835,0.33195020746888,0.154218533886584,0.0401106500691563,0.135546334716459,0.0283540802213001,36.6,0.24896265560166,22105,0.0573997233748271,0.300829875518672,0,0,0.0518672199170125,0.024896265560166,0.0532503457814661,0.243430152143845,0.103734439834025,0.0435684647302905,0.0567081604426003,0.327109266943292,"NYC","Bronx",1,0.052558783,0.001051176,76,0,284,76,13
36005046000,2888,26254.55,0.0162742382271468,0.983725761772853,0.587950138504155,0.280124653739612,0.214681440443213,0.257271468144044,0.202562326869806,0.0453601108033241,0.0972991689750693,0.0671745152354571,35.5,0.0695983379501385,25313,0.108379501385042,0.175207756232687,0,0,0.0367036011080332,0.00588642659279778,0.0193905817174515,0.37915512465374,0.0290858725761773,0.0259695290858726,0.0491689750692521,0.275623268698061,"NYC","Bronx",1,0.051939058,0.005713295,149,1,477,150,25
36005045600,2988,9337.5,0.227576974564926,0.772423025435074,0.548527443105756,0.160642570281124,0.226572958500669,0.28714859437751,0.236278447121821,0.0893574297188755,0.0833333333333333,0.105087014725569,44.1,0.111780455153949,42153,0.309906291834003,0.176037483266399,0,0,0,0.0107095046854083,0.00435073627844712,0.322958500669344,0.0957161981258367,0.0806559571619813,0.0210843373493976,0.0455153949129853,"NYC","Bronx",1,0.051204819,0.016385542,153,0,461,153,16
36005016700,2920,36500,0.0133561643835616,0.986643835616438,0.511986301369863,0.39486301369863,0.227397260273973,0.289383561643836,0.0821917808219178,0.00616438356164384,0.0746575342465753,0.0256849315068493,26.4,0.146917808219178,21085,0.0732876712328767,0.199315068493151,0,0,0.00479452054794521,0.00821917808219178,0.0308219178082192,0.248630136986301,0.0530821917808219,0.0229452054794521,0.0616438356164384,0.477739726027397,"NYC","Bronx",1,0.051027397,0.004082192,149,0,406,149,25
36005015200,2805,23375,0.229946524064171,0.770053475935829,0.483778966131907,0.225311942959002,0.225311942959002,0.268092691622103,0.222103386809269,0.0591800356506239,0.0884135472370766,0.0431372549019608,39.4,0.0880570409982175,39922,0.276292335115865,0.161853832442068,0,0,0.00855614973262032,0.00570409982174688,0.0338680926916221,0.279144385026738,0.11301247771836,0.0481283422459893,0.0631016042780749,0.131194295900178,"NYC","Bronx",1,0.05026738,0.006032086,140,1,498,141,34
36005012300,3893,35390.91,0.017210377600822,0.982789622399178,0.54431030053943,0.272540457230927,0.290778320061649,0.247367069098382,0.147957873105574,0.0413562805034678,0.126637554585153,0.0192653480606216,30,0.11610583097868,21250,0.0765476496275366,0.265861803236578,0,0,0.0403287952735679,0.0177241202157719,0.0601078859491395,0.291035191369124,0.0762907783200616,0.0123298227587978,0.0195222193680966,0.34061135371179,"NYC","Bronx",1,0.049833034,0.005481634,194,0,508,194,33
36005036800,2158,30828.57,0.0185356811862836,0.981464318813716,0.516682113067655,0.297961075069509,0.223354958294717,0.244670991658943,0.196941612604263,0.0370713623725672,0.11631139944393,0.0417052826691381,33.7,0.202038924930491,30385,0.211306765523633,0.182113067655236,0,0,0.00278035217794254,0.00278035217794254,0.056533827618165,0.264133456904541,0.0602409638554217,0.0352177942539388,0.0857275254865616,0.214087117701576,"NYC","Bronx",1,0.049119555,0.003438369,106,0,313,106,14
36005024700,1919,38380,0.0125065138092757,0.987493486190724,0.573736321000521,0.276706618030224,0.25951016154247,0.270453361125586,0.178738926524231,0.0145909327774883,0.154247003647733,0.0448150078165711,32.2,0.175612298071912,32442,0.15372589890568,0.272537780093799,0,0,0.00625325690463783,0.0255341323606045,0.0359562272016675,0.325169359041167,0.0463783220427306,0.0244919228764982,0.0448150078165711,0.226159458051068,"NYC","Bronx",1,0.048462741,0.002423137,93,0,292,93,1
36005020100,4346,39509.09091,0.0354348826507133,0.964565117349287,0.549930971007823,0.313851817763461,0.252876208007363,0.242982052462034,0.147031753336401,0.0432581684307409,0.12793373216751,0.0358950759318914,31.2,0.23193741371376,22066,0.0694891854578923,0.250115048320295,0,0,0.014726184997699,0.0308329498389324,0.0625862862402209,0.225494707777266,0.063276576161988,0.0142659917165209,0.0317533364012885,0.436033133916245,"NYC","Bronx",1,0.048090198,0.005289922,208,1,868,209,16
36005042400,2680,38285.71,0.0414179104477612,0.958582089552239,0.500373134328358,0.199253731343284,0.196268656716418,0.28544776119403,0.217537313432836,0.101492537313433,0.126119402985075,0.076865671641791,41.2,0.15634328358209,35000,0.162313432835821,0.224626865671642,0,0,0.0186567164179104,0.00970149253731343,0.0421641791044776,0.259328358208955,0.119402985074627,0.0369402985074627,0.048134328358209,0.142164179104478,"NYC","Bronx",1,0.047761194,0.003343284,127,1,303,128,23
36005016400,1026,17100,0.60233918128655,0.39766081871345,0.52046783625731,0.186159844054581,0.198830409356725,0.181286549707602,0.352826510721248,0.0808966861598441,0.106237816764133,0.0419103313840156,48.7,0.037037037037037,40227,0.193957115009747,0.137426900584795,0.00779727095516569,0,0.0194931773879142,0.0233918128654971,0.0341130604288499,0.381091617933723,0.128654970760234,0.0311890838206628,0.0555555555555556,0.108187134502924,"NYC","Bronx",1,0.047758285,0.002865497,49,0,181,49,6
36005012701,1954,48850,0.0250767656090072,0.974923234390993,0.583930399181167,0.271750255885363,0.233367451381781,0.251279426816786,0.191914022517912,0.0516888433981576,0.126919140225179,0.0138178096212897,34.7,0.100307062436029,20873,0.0291709314227226,0.255885363357216,0,0,0.0220061412487206,0.00204708290685773,0.041453428863869,0.249232343909928,0.0588536335721597,0.018935516888434,0.0266120777891505,0.49539406345957,"NYC","Bronx",1,0.047082907,0.001883316,92,0,224,92,36
36005012901,4240,70666.67,0.0247641509433962,0.975235849056604,0.53938679245283,0.320047169811321,0.278301886792453,0.19622641509434,0.142688679245283,0.0627358490566038,0.0695754716981132,0.0469339622641509,28.6,0.182547169811321,20117,0.0275943396226415,0.187028301886792,0,0,0.0183962264150943,0.0148584905660377,0.0865566037735849,0.206132075471698,0.025,0.0219339622641509,0.0356132075471698,0.483962264150943,"NYC","Bronx",1,0.046698113,0.002801887,198,0,403,198,49
36005021800,6870,57250,0.025764192139738,0.974235807860262,0.533770014556041,0.256331877729258,0.255312954876274,0.301310043668122,0.140902474526929,0.0461426491994178,0.0871906841339156,0.0544395924308588,34.1,0.188646288209607,21852,0.12707423580786,0.245123726346434,0,0,0.0301310043668122,0.0253275109170306,0.0397379912663755,0.305385735080058,0.053566229985444,0.0179039301310044,0.0606986899563319,0.214992721979622,"NYC","Bronx",1,0.04643377,0.005572052,317,2,1123,319,14
36005036502,2077,51925,0.0293692826191623,0.970630717380838,0.541646605681271,0.265286470871449,0.295137217140106,0.272989889263361,0.136735676456428,0.0298507462686567,0.147327876745306,0.0442946557534906,31.5,0.226769378911892,15487,0.0279248916706789,0.246027924891671,0,0,0.0587385652383245,0.00577756379393356,0.0327395281656235,0.23302840635532,0.0467019740009629,0.00288878189696678,0.0866634569090034,0.374097255657198,"NYC","Bronx",1,0.045257583,0.001810303,94,0,234,94,18
36005023501,3225,107500,0.00496124031007752,0.995038759689923,0.571472868217054,0.269767441860465,0.305426356589147,0.228527131782946,0.182635658914729,0.0136434108527132,0.113488372093023,0.0186046511627907,31.2,0.341085271317829,17316,0.0558139534883721,0.314418604651163,0,0,0.0347286821705426,0.00558139534883721,0.0706976744186047,0.318139534883721,0.0508527131782946,0.0170542635658915,0.0666666666666667,0.469767441860465,"NYC","Bronx",1,0.04496124,0.001348837,145,0,304,145,38
36005005200,2368,33828.57143,0.00591216216216216,0.994087837837838,0.544763513513513,0.285472972972973,0.312922297297297,0.166807432432432,0.196790540540541,0.0380067567567568,0.152449324324324,0.0392736486486486,31.1,0.211570945945946,20584,0.0557432432432432,0.227195945945946,0,0.0147804054054054,0.0536317567567568,0.0232263513513514,0.0671452702702703,0.327280405405405,0.0481418918918919,0.0101351351351351,0.027027027027027,0.480152027027027,"NYC","Bronx",1,0.043918919,0.003074324,103,1,479,104,18
36005042100,5576,55760,0.0796269727403156,0.920373027259684,0.488342898134864,0.265781922525108,0.328371592539455,0.208393113342898,0.150466284074605,0.046987087517934,0.134684361549498,0.0351506456241033,31.3,0.339131994261119,21449,0.0471664275466284,0.25,0,0,0.0819583931133429,0.0218794835007174,0.052725968436155,0.16571018651363,0.0625896700143472,0.022596843615495,0.0742467718794835,0.37786944045911,"NYC","Bronx",1,0.043758967,0.004375897,243,1,997,244,86
